PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P380
Station name, OITCampus_OR2005
Begin Date, 2005-04-02
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P380.cwu.nam14.pos
Offset from source file, 34.14 mm North, -11.84 mm East, -7.69 mm Vertical
Reference position, 42.2596703428 North Latitude, -121.7796981421 East Longitude, 1390.82462 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2021-12-05,81.32, -34.46, -17.47, 2.08, 1.54, 7.4, suppf,
2021-12-06,81.87, -35.73, -13.55, 1.98, 1.49, 7.2, suppf,
2021-12-07,82.38, -35.72, -12.24, 2.01, 1.53, 7.41, suppf,
2021-12-08,81.89, -35.78, -11.95, 2.09, 1.56, 7.6, suppf,
2021-12-09,82.97, -35.73, -10.90, 2.08, 1.51, 7.35, suppf,
2021-12-10,83.87, -35.19, -10.39, 2.35, 1.69, 8.2, suppf,
2021-12-11,82.63, -34.21, -5.71, 2.06, 1.53, 7.36, suppf,
2021-12-12,80.70, -36.23, -2.90, 2.05, 1.52, 7.31, suppf,
2021-12-13,81.96, -34.88, -9.23, 2.43, 1.73, 8.84, suppf,
2021-12-14,82.62, -34.93, -7.48, 1.96, 1.47, 7.09, suppf,
2021-12-15,81.96, -34.94, -7.00, 1.98, 1.51, 7.24, suppf,
2021-12-16,82.04, -36.09, -8.43, 1.98, 1.51, 7.24, suppf,
2021-12-17,82.14, -35.62, -8.55, 1.99, 1.53, 7.32, suppf,
2021-12-18,81.47, -35.20, -11.61, 1.99, 1.51, 7.27, suppf,
2021-12-19,81.64, -34.56, -11.96, 1.99, 1.51, 7.24, suppf,
2021-12-20,83.01, -35.13, -4.96, 2, 1.52, 7.31, suppf,
2021-12-21,81.84, -35.03, -5.41, 2.01, 1.52, 7.36, suppf,
2021-12-22,82.36, -35.37, -11.70, 1.99, 1.52, 7.32, suppf,
2021-12-23,82.62, -35.75, -9.20, 1.99, 1.52, 7.28, suppf,
2021-12-24,82.47, -36.09, -0.64, 2.09, 1.56, 7.61, suppf,
2021-12-25,81.83, -35.18, -2.12, 1.98, 1.51, 7.25, suppf,
2021-12-26,81.36, -34.99, -1.13, 1.98, 1.5, 7.21, suppf,
2021-12-27,81.06, -36.06, -3.20, 1.97, 1.49, 7.15, suppf,
2021-12-28,82.41, -35.93, -4.09, 2.03, 1.5, 7.32, suppf,
2021-12-29,82.49, -35.36, -4.98, 1.98, 1.48, 7.14, suppf,
2021-12-30,81.89, -35.15, -7.88, 1.99, 1.49, 7.23, suppf,
2021-12-31,82.09, -35.74, -4.14, 2.08, 1.52, 7.41, suppf,
2022-01-01,81.42, -35.15, -7.67, 1.99, 1.49, 7.21, suppf,
2022-01-02,82.64, -35.50, -13.85, 1.99, 1.49, 7.22, suppf,
2022-01-03,80.79, -35.04, -9.40, 1.98, 1.49, 7.19, suppf,
2022-01-04,82.33, -35.00, -11.80, 2, 1.49, 7.22, suppf,
2022-01-05,83.20, -34.63, -16.91, 2.03, 1.52, 7.4, suppf,
2022-01-06,82.44, -34.19, -11.58, 2.06, 1.53, 7.42, suppf,
2022-01-07,83.32, -35.78, -11.53, 2.03, 1.51, 7.4, suppf,
2022-01-08,82.85, -34.26, -9.34, 2.02, 1.51, 7.28, suppf,
2022-01-09,83.83, -34.25, -16.94, 2.11, 1.54, 7.6, suppf,
2022-01-10,83.13, -33.92, -20.35, 2.02, 1.51, 7.31, suppf,
2022-01-11,83.65, -33.25, -15.71, 1.99, 1.49, 7.22, suppf,
2022-01-12,84.10, -33.33, -23.88, 1.99, 1.48, 7.21, suppf,
2022-01-13,81.98, -33.76, -13.85, 2.02, 1.5, 7.27, suppf,
2022-01-14,82.92, -33.15, -19.17, 1.98, 1.49, 7.2, suppf,
2022-01-15,83.24, -34.12, -19.36, 2.01, 1.5, 7.26, suppf,
2022-01-16,82.45, -33.11, -13.37, 1.99, 1.49, 7.2, suppf,
2022-01-17,82.82, -33.07, -13.61, 2.02, 1.5, 7.29, suppf,
2022-01-18,82.96, -34.32, -16.72, 2.02, 1.51, 7.3, suppf,
2022-01-19,83.63, -33.94, -20.25, 2.03, 1.5, 7.26, suppf,
2022-01-20,82.82, -33.61, -21.14, 1.97, 1.48, 7.15, suppf,
2022-01-21,83.06, -32.97, -17.68, 2.06, 1.53, 7.43, suppf,
2022-01-22,82.83, -33.32, -18.23, 1.98, 1.48, 7.16, suppf,
2022-01-23,82.92, -33.61, -18.74, 1.97, 1.47, 7.13, suppf,
2022-01-24,83.14, -34.25, -10.99, 2, 1.5, 7.28, suppf,
2022-01-25,84.17, -33.37, -21.35, 1.99, 1.51, 7.34, suppf,
2022-01-26,82.79, -33.59, -15.27, 1.98, 1.48, 7.18, suppf,
2022-01-27,82.91, -34.08, -14.98, 1.98, 1.5, 7.26, suppf,
2022-01-28,83.30, -34.32, -17.01, 1.93, 1.47, 7.08, suppf,
2022-01-29,83.58, -35.92, -21.45, 1.96, 1.49, 7.24, suppf,
2022-01-30,82.95, -35.45, -11.63, 1.93, 1.47, 7.09, suppf,
2022-01-31,82.51, -36.50, -12.17, 1.97, 1.49, 7.26, suppf,
2022-02-01,83.92, -34.95, -16.07, 1.95, 1.47, 7.14, suppf,
2022-02-02,83.66, -35.07, -13.71, 1.93, 1.47, 7.07, suppf,
2022-02-03,82.66, -34.93, -16.88, 1.92, 1.46, 7, suppf,
2022-02-04,82.76, -34.24, -23.63, 1.93, 1.46, 7.05, suppf,
2022-02-05,83.52, -35.24, -27.81, 1.95, 1.48, 7.16, suppf,
2022-02-06,82.79, -35.61, -21.09, 1.96, 1.5, 7.3, suppf,
2022-02-07,82.63, -35.75, -20.52, 1.94, 1.47, 7.17, suppf,
2022-02-08,82.95, -35.27, -19.95, 1.99, 1.51, 7.27, suppf,
2022-02-09,83.05, -35.90, -16.61, 1.96, 1.51, 7.24, suppf,
2022-02-10,83.45, -35.35, -17.56, 1.97, 1.5, 7.19, suppf,
2022-02-11,82.70, -35.05, -16.61, 1.94, 1.46, 7.07, suppf,
2022-02-12,82.53, -34.14, -12.40, 1.93, 1.46, 7.01, suppf,
2022-02-13,82.68, -35.39, -14.40, 1.92, 1.46, 7.01, suppf,
2022-02-14,83.13, -35.20, -8.26, 1.98, 1.5, 7.27, suppf,
2022-02-15,81.78, -34.87, -3.74, 2.05, 1.54, 7.41, suppf,
2022-02-16,83.90, -35.68, -16.29, 1.99, 1.53, 7.31, suppf,
2022-02-17,83.57, -35.06, -13.87, 1.93, 1.45, 7.05, suppf,
2022-02-18,82.77, -35.10, -14.57, 1.95, 1.48, 7.15, suppf,
2022-02-19,83.14, -35.92, -15.04, 1.91, 1.45, 6.95, suppf,
2022-02-20,82.63, -35.61, -12.68, 1.93, 1.46, 7.05, suppf,
2022-02-21,82.93, -36.15, -11.23, 1.94, 1.47, 7.1, suppf,
2022-02-22,83.09, -35.85, -13.22, 1.92, 1.45, 6.99, suppf,
2022-02-23,83.81, -35.53, -16.31, 1.92, 1.45, 6.99, suppf,
2022-02-24,83.06, -36.31, -12.06, 2.05, 1.51, 7.39, suppf,
2022-02-25,82.95, -35.60, -14.00, 2.56, 1.84, 9.52, suppf,
2022-02-26,82.86, -35.62, -13.64, 1.95, 1.48, 7.16, suppf,
2022-02-27,82.42, -35.67, -12.34, 1.97, 1.52, 7.23, suppf,
2022-02-28,82.13, -36.50, -12.37, 1.92, 1.45, 7.01, suppf,
2022-03-01,83.62, -35.00, -13.08, 1.92, 1.45, 7.01, suppf,
2022-03-02,83.84, -36.79, -18.20, 1.94, 1.47, 7.08, suppf,
2022-03-03,82.44, -35.98, -11.61, 1.98, 1.5, 7.26, suppf,
2022-03-04,83.43, -36.45, -17.61, 1.97, 1.51, 7.29, suppf,
2022-03-05,84.44, -34.88, -15.97, 1.94, 1.46, 7.07, suppf,
2022-03-06,82.81, -35.70, -18.10, 1.91, 1.45, 6.97, suppf,
2022-03-07,83.51, -35.74, -20.81, 1.93, 1.45, 7, suppf,
2022-03-08,83.59, -36.05, -17.44, 1.92, 1.45, 7.01, suppf,
2022-03-09,81.28, -35.75, -13.72, 1.92, 1.46, 7.01, suppf,
2022-03-10,84.16, -35.98, -17.33, 2.02, 1.48, 7.24, suppf,
2022-03-11,83.82, -35.87, -14.59, 2, 1.46, 7.09, suppf,
2022-03-12,83.40, -35.69, -16.16, 1.92, 1.46, 7.01, suppf,
2022-03-13,83.00, -35.93, -7.93, 1.93, 1.46, 7.03, suppf,
2022-03-14,83.44, -36.58, -12.75, 1.91, 1.46, 7.01, suppf,
2022-03-15,84.32, -36.88, -17.08, 1.92, 1.47, 7.07, suppf,
2022-03-16,83.54, -35.71, -8.84, 1.92, 1.45, 7.01, suppf,
2022-03-17,84.01, -36.10, -13.23, 1.94, 1.49, 7.13, suppf,
2022-03-18,82.81, -36.41, -9.25, 1.94, 1.49, 7.16, suppf,
2022-03-19,83.55, -36.57, -8.72, 1.92, 1.46, 7.03, suppf,
2022-03-20,83.03, -35.46, -8.86, 1.92, 1.46, 7.01, suppf,
2022-03-21,83.53, -35.49, -13.16, 1.92, 1.46, 7, suppf,
2022-03-22,83.66, -36.25, -15.50, 1.91, 1.45, 6.97, suppf,
2022-03-23,84.27, -35.72, -17.24, 1.93, 1.46, 7.03, suppf,
2022-03-24,84.33, -35.45, -11.30, 1.96, 1.48, 7.16, suppf,
2022-03-25,84.48, -35.36, -10.64, 1.96, 1.49, 7.2, suppf,
2022-03-26,82.99, -35.82, -8.50, 1.92, 1.46, 7.01, suppf,
2022-03-27,84.34, -35.77, -8.48, 1.93, 1.46, 7.03, suppf,
2022-03-28,82.86, -36.38, -5.37, 1.99, 1.49, 7.18, suppf,
2022-03-29,84.31, -35.24, -6.74, 1.93, 1.46, 7.04, suppf,
2022-03-30,83.68, -36.09, -10.41, 1.92, 1.46, 7.04, suppf,
2022-03-31,84.20, -36.24, -7.79, 1.92, 1.45, 7.01, suppf,
2022-04-01,83.24, -36.54, -7.02, 1.93, 1.46, 7.07, suppf,
2022-04-02,84.00, -36.34, -13.72, 1.92, 1.45, 7.01, suppf,
2022-04-03,83.68, -36.24, -9.90, 1.92, 1.46, 7.02, suppf,
2022-04-04,84.33, -35.03, 1.75, 1.93, 1.46, 7.08, suppf,
2022-04-05,82.97, -36.67, -3.80, 1.92, 1.46, 7.08, suppf,
2022-04-06,83.82, -35.96, -11.07, 1.93, 1.46, 7.07, suppf,
2022-04-07,83.51, -35.96, -11.29, 1.93, 1.46, 7.09, suppf,
2022-04-08,82.93, -36.81, -9.99, 2, 1.5, 7.23, suppf,
2022-04-09,83.32, -35.68, -11.29, 1.92, 1.46, 7.06, suppf,
2022-04-10,82.77, -36.37, -7.73, 1.92, 1.47, 7.09, suppf,
2022-04-11,82.74, -35.68, -2.65, 1.96, 1.52, 7.27, suppf,
2022-04-12,82.36, -36.49, -3.74, 1.94, 1.46, 7.1, suppf,
2022-04-13,83.18, -38.31, -6.07, 1.92, 1.46, 7.06, suppf,
2022-04-14,83.19, -36.05, -2.71, 1.92, 1.46, 7.05, suppf,
2022-04-15,84.94, -37.23, -9.54, 1.96, 1.52, 7.3, suppf,
2022-04-16,83.41, -37.18, -14.17, 1.94, 1.51, 7.24, suppf,
2022-04-17,82.98, -36.42, -16.03, 1.94, 1.46, 7.12, suppf,
2022-04-18,83.50, -35.47, -14.89, 1.93, 1.46, 7.06, suppf,
2022-04-19,82.58, -36.98, -10.82, 1.92, 1.45, 7.01, suppf,
2022-04-20,83.83, -36.64, -7.03, 1.92, 1.45, 7, suppf,
2022-04-21,81.50, -36.51, -5.41, 1.96, 1.46, 7.13, suppf,
2022-04-22,84.07, -36.94, -14.06, 1.97, 1.47, 7.17, suppf,
2022-04-23,84.22, -36.30, -18.43, 1.93, 1.46, 7.05, suppf,
2022-04-24,83.74, -36.46, -11.53, 1.92, 1.45, 7.01, suppf,
2022-04-25,83.43, -36.21, -11.98, 1.93, 1.46, 7.06, suppf,
2022-04-26,84.37, -36.73, -17.04, 1.92, 1.46, 7.04, suppf,
2022-04-27,84.16, -36.70, -15.38, 2.05, 1.49, 7.18, suppf,
2022-04-28,84.09, -36.45, -12.23, 2.06, 1.5, 7.21, suppf,
2022-04-29,83.34, -36.12, -11.46, 1.93, 1.46, 7.03, suppf,
2022-04-30,82.59, -36.17, -10.64, 1.92, 1.46, 7.03, suppf,
2022-05-01,83.92, -35.47, -15.54, 1.93, 1.46, 7.07, suppf,
2022-05-02,84.22, -35.63, -14.26, 2, 1.5, 7.27, suppf,
2022-05-03,83.02, -35.37, -11.54, 2.01, 1.52, 7.27, suppf,
2022-05-04,83.67, -36.05, -15.05, 2.03, 1.53, 7.32, suppf,
2022-05-05,82.88, -37.20, -8.13, 1.92, 1.45, 6.98, suppf,
2022-05-06,83.58, -36.67, -5.62, 1.96, 1.47, 7.18, suppf,
2022-05-07,83.67, -33.95, -9.60, 1.95, 1.47, 7.11, suppf,
2022-05-08,82.85, -38.06, -6.20, 1.92, 1.45, 7.01, suppf,
2022-05-09,84.74, -37.09, -11.63, 1.92, 1.45, 6.97, suppf,
2022-05-10,84.38, -36.79, -11.21, 1.92, 1.45, 6.97, suppf,
2022-05-11,84.61, -36.32, -17.76, 1.92, 1.45, 7, suppf,
2022-05-12,83.89, -36.10, -19.79, 1.93, 1.45, 7.03, suppf,
2022-05-13,83.34, -36.34, -7.22, 1.93, 1.46, 7.06, suppf,
2022-05-14,86.14, -35.10, -12.71, 1.92, 1.45, 7, suppf,
2022-05-15,84.70, -37.20, -19.01, 1.92, 1.45, 6.99, suppf,
2022-05-16,84.63, -36.34, -16.35, 1.94, 1.47, 7.12, suppf,
2022-05-17,85.25, -36.67, -17.83, 1.94, 1.47, 7.14, suppf,
2022-05-18,84.58, -36.83, -15.83, 1.94, 1.47, 7.11, suppf,
2022-05-19,85.39, -40.34, -14.85, 1.97, 1.51, 7.17, suppf,
2022-05-20,85.80, -37.21, -12.17, 1.96, 1.51, 7.16, suppf,
2022-05-21,85.97, -36.07, -15.98, 1.93, 1.47, 7.09, suppf,
2022-05-22,84.19, -36.46, -15.91, 1.92, 1.45, 7.02, suppf,
2022-05-23,85.39, -36.03, -18.18, 1.92, 1.45, 6.98, suppf,
2022-05-24,85.14, -36.42, -12.04, 1.91, 1.45, 6.98, suppf,
2022-05-25,84.24, -36.41, -17.33, 1.88, 1.44, 6.93, suppf,
2022-05-26,85.06, -36.02, -13.18, 1.97, 1.47, 7.13, suppf,
2022-05-27,84.24, -37.12, -9.87, 1.96, 1.48, 7.11, suppf,
2022-05-28,83.63, -37.01, -5.58, 1.89, 1.45, 6.99, suppf,
2022-05-29,85.41, -37.02, -5.95, 1.91, 1.45, 7.03, suppf,
2022-05-30,84.45, -37.49, -13.62, 1.89, 1.46, 7.08, suppf,
2022-05-31,85.14, -36.10, -18.72, 1.9, 1.47, 7.18, suppf,
2022-06-01,84.43, -36.82, -18.78, 1.89, 1.46, 7.07, suppf,
2022-06-02,84.04, -35.91, -18.54, 1.95, 1.5, 7.31, suppf,
2022-06-03,83.70, -36.15, -8.86, 1.94, 1.48, 7.17, suppf,
2022-06-04,85.30, -35.50, -14.54, 1.88, 1.44, 6.95, suppf,
2022-06-05,85.97, -35.92, -8.42, 1.92, 1.48, 7.24, suppf,
2022-06-06,85.71, -35.25, -11.55, 1.89, 1.46, 7.04, suppf,
2022-06-07,84.65, -36.01, -19.08, 1.9, 1.48, 7.16, suppf,
2022-06-08,84.66, -36.36, -22.10, 1.9, 1.47, 7.11, suppf,
2022-06-09,85.17, -35.84, -14.26, 1.9, 1.45, 7.06, suppf,
2022-06-10,86.30, -36.36, -15.33, 1.92, 1.49, 7.23, suppf,
2022-06-11,87.00, -36.36, -12.63, 1.92, 1.48, 7.22, suppf,
2022-06-12,86.01, -34.93, -18.11, 1.96, 1.52, 7.4, suppf,
2022-06-13,85.75, -37.22, -19.94, 1.89, 1.46, 7.05, suppf,
2022-06-14,85.57, -37.00, -20.03, 1.88, 1.45, 7, suppf,
2022-06-15,85.69, -36.84, -12.06, 1.89, 1.46, 7.05, suppf,
2022-06-16,85.00, -35.96, -12.37, 1.88, 1.45, 7, suppf,
2022-06-17,85.01, -36.52, -8.47, 1.91, 1.47, 7.14, suppf,
2022-06-18,84.80, -36.30, -17.02, 1.88, 1.45, 7.01, suppf,
2022-06-19,84.90, -36.32, -15.32, 1.89, 1.45, 7.03, suppf,
2022-06-20,86.27, -36.59, -15.21, 1.89, 1.45, 7, suppf,
2022-06-21,86.34, -35.51, -19.50, 1.89, 1.45, 7.01, suppf,
2022-06-22,86.39, -35.96, -18.57, 1.91, 1.46, 7.07, suppf,
2022-06-23,86.61, -36.28, -20.10, 1.89, 1.46, 7.02, suppf,
2022-06-24,85.90, -35.38, -16.39, 1.95, 1.5, 7.25, suppf,
2022-06-25,86.24, -35.84, -19.83, 1.89, 1.46, 7.05, suppf,
2022-06-26,85.31, -34.71, -20.42, 1.9, 1.47, 7.12, suppf,
2022-06-27,85.30, -35.39, -17.71, 1.9, 1.45, 7.04, suppf,
2022-06-28,86.29, -35.83, -22.51, 1.92, 1.47, 7.18, suppf,
2022-06-29,85.80, -35.08, -16.19, 1.9, 1.46, 7.07, suppf,
2022-06-30,86.23, -35.11, -13.88, 1.91, 1.48, 7.22, suppf,
2022-07-01,84.75, -35.79, -13.65, 1.89, 1.46, 7.02, suppf,
2022-07-02,85.69, -35.13, -15.89, 1.89, 1.46, 7.07, suppf,
2022-07-03,85.45, -35.68, -7.84, 1.92, 1.48, 7.15, suppf,
2022-07-04,85.65, -35.76, -14.03, 2.05, 1.52, 7.56, suppf,
2022-07-05,86.04, -34.19, -20.65, 2.01, 1.51, 7.46, suppf,
2022-07-06,87.22, -34.59, -19.50, 1.97, 1.47, 7.29, suppf,
2022-07-07,85.66, -36.26, -20.15, 1.9, 1.46, 7.09, suppf,
2022-07-08,85.35, -35.97, -16.90, 1.9, 1.47, 7.13, suppf,
2022-07-09,87.24, -34.22, -21.59, 1.91, 1.46, 7.1, suppf,
2022-07-10,85.62, -35.07, -19.35, 1.89, 1.45, 7.07, suppf,
2022-07-11,86.80, -34.85, -19.57, 1.89, 1.45, 7.04, suppf,
2022-07-12,85.72, -35.40, -16.04, 1.89, 1.45, 7.03, suppf,
2022-07-13,86.21, -35.54, -18.73, 1.92, 1.49, 7.28, suppf,
2022-07-14,84.36, -35.31, -17.46, 1.96, 1.47, 7.16, suppf,
2022-07-15,86.81, -36.02, -12.22, 1.96, 1.47, 7.18, suppf,
2022-07-16,86.17, -34.34, -17.66, 1.9, 1.46, 7.09, suppf,
2022-07-17,85.43, -33.41, -10.00, 1.91, 1.47, 7.16, suppf,
2022-07-18,85.50, -35.59, -20.27, 1.88, 1.45, 7.01, suppf,
2022-07-19,86.52, -35.30, -21.32, 1.89, 1.46, 7.03, suppf,
2022-07-20,87.50, -34.94, -17.72, 1.9, 1.45, 7.03, suppf,
2022-07-21,87.08, -33.98, -23.76, 1.9, 1.46, 7.1, suppf,
2022-07-22,86.84, -33.83, -11.85, 1.89, 1.46, 7.04, suppf,
2022-07-23,85.66, -34.22, -18.88, 1.88, 1.45, 6.98, suppf,
2022-07-24,85.99, -34.99, -17.99, 1.88, 1.46, 7.03, suppf,
2022-07-25,86.42, -33.93, -15.01, 1.88, 1.46, 7.03, suppf,
2022-07-26,85.17, -35.55, -17.52, 1.88, 1.45, 7, suppf,
2022-07-27,85.66, -35.58, -17.33, 1.9, 1.47, 7.15, suppf,
2022-07-28,85.45, -34.86, -15.83, 1.89, 1.45, 6.97, suppf,
2022-07-29,84.92, -33.74, -18.17, 1.92, 1.51, 7.23, suppf,
2022-07-30,85.98, -34.69, -13.87, 1.9, 1.46, 7.07, suppf,
2022-07-31,86.18, -33.70, -13.76, 1.89, 1.46, 7.02, suppf,
2022-08-01,85.67, -33.39, -21.74, 1.89, 1.46, 7.02, suppf,
2022-08-02,86.28, -34.07, -18.86, 1.92, 1.51, 7.29, suppf,
2022-08-03,85.52, -35.65, -11.20, 1.92, 1.5, 7.21, suppf,
2022-08-04,85.81, -33.22, -21.65, 1.89, 1.48, 7.09, suppf,
2022-08-05,86.69, -34.01, -22.03, 1.89, 1.46, 7.01, suppf,
2022-08-06,85.97, -34.80, -12.58, 1.88, 1.46, 7, suppf,
2022-08-07,86.09, -34.71, -17.49, 1.9, 1.46, 7.03, suppf,
2022-08-08,84.80, -35.12, -14.37, 1.89, 1.45, 7, suppf,
2022-08-09,86.97, -33.50, -9.67, 1.91, 1.48, 7.17, suppf,
2022-08-10,84.46, -35.30, -8.18, 1.89, 1.47, 7.04, suppf,
2022-08-11,85.63, -34.15, -11.45, 1.92, 1.49, 7.05, suppf,
2022-08-12,85.15, -34.69, -13.10, 1.91, 1.49, 7.04, suppf,
2022-08-13,85.85, -34.27, -18.56, 1.89, 1.45, 6.99, suppf,
2022-08-14,85.82, -34.32, -17.92, 1.88, 1.45, 6.95, suppf,
2022-08-15,86.70, -34.28, -17.35, 1.87, 1.45, 6.93, suppf,
2022-08-16,86.87, -34.82, -16.48, 1.87, 1.45, 6.93, suppf,
2022-08-17,86.43, -35.20, -14.16, 1.88, 1.45, 6.93, suppf,
2022-08-18,86.62, -34.70, -18.60, 1.88, 1.44, 6.91, suppf,
2022-08-19,85.21, -34.00, -16.11, 1.95, 1.49, 7.21, suppf,
2022-08-20,85.95, -33.67, -11.30, 1.87, 1.44, 6.88, suppf,
2022-08-21,85.09, -35.52, -6.85, 1.88, 1.45, 6.96, suppf,
2022-08-22,86.53, -35.12, -15.07, 1.88, 1.46, 6.98, suppf,
2022-08-23,86.88, -34.43, -16.63, 2.02, 1.55, 7.45, suppf,
2022-08-24,86.93, -34.57, -11.08, 2.02, 1.55, 7.48, suppf,
2022-08-25,86.06, -36.26, -9.88, 1.95, 1.5, 7.22, suppf,
2022-08-26,88.33, -36.14, -11.64, 1.92, 1.49, 7.12, suppf,
2022-08-27,86.36, -36.22, -4.48, 1.93, 1.49, 7.11, suppf,
2022-08-28,85.60, -35.18, -4.89, 1.92, 1.48, 7.07, suppf,
2022-08-29,86.69, -35.38, -6.05, 1.88, 1.45, 6.91, suppf,
2022-08-30,86.54, -35.02, -5.18, 1.89, 1.45, 6.93, suppf,
2022-08-31,86.85, -34.80, -8.41, 1.89, 1.45, 6.95, suppf,
2022-09-01,86.37, -35.29, -8.01, 1.87, 1.44, 6.85, suppf,
2022-09-02,86.34, -35.08, -8.83, 1.87, 1.44, 6.86, suppf,
2022-09-03,86.00, -35.01, -2.88, 1.87, 1.44, 6.87, suppf,
2022-09-04,86.16, -33.86, -4.65, 1.88, 1.44, 6.88, suppf,
2022-09-05,86.33, -35.08, -7.89, 1.89, 1.44, 6.95, suppf,
2022-09-06,86.21, -34.73, -2.09, 1.88, 1.44, 6.9, suppf,
2022-09-07,86.90, -33.52, -3.05, 1.92, 1.46, 7.02, suppf,
2022-09-08,87.17, -34.90, -6.65, 1.95, 1.51, 7.24, suppf,
2022-09-09,86.50, -35.18, -1.23, 1.9, 1.47, 6.98, suppf,
2022-09-10,85.69, -34.45, -3.44, 1.92, 1.47, 7.07, suppf,
2022-09-11,85.32, -35.48, 0.08, 1.92, 1.47, 7.06, suppf,
2022-09-12,87.44, -35.14, -4.80, 1.93, 1.48, 7.07, suppf,
2022-09-13,88.35, -35.38, -4.14, 1.93, 1.49, 7.16, suppf,
2022-09-14,86.62, -34.55, -2.92, 1.94, 1.53, 7.29, suppf,
2022-09-15,86.31, -34.08, -6.51, 1.94, 1.51, 7.18, suppf,
2022-09-16,86.99, -34.47, -6.19, 1.92, 1.47, 7.06, suppf,
2022-09-17,85.32, -33.68, -4.98, 1.9, 1.46, 7, suppf,
2022-09-18,86.23, -34.88, 2.05, 1.9, 1.45, 6.95, suppf,
2022-09-19,86.46, -34.32, -1.89, 1.88, 1.44, 6.91, suppf,
2022-09-20,85.04, -34.25, -5.63, 1.92, 1.45, 6.98, suppf,
2022-09-21,87.34, -33.65, -10.46, 1.88, 1.44, 6.89, suppf,
2022-09-22,86.08, -33.87, -9.94, 1.94, 1.47, 7.05, suppf,
2022-09-23,86.55, -34.24, -5.90, 1.94, 1.47, 7.07, suppf,
2022-09-24,86.77, -34.31, -5.88, 1.89, 1.44, 6.9, suppf,
2022-09-25,86.15, -34.88, -6.87, 1.88, 1.44, 6.89, suppf,
2022-09-26,87.08, -34.46, -5.21, 1.88, 1.43, 6.87, suppf,
2022-09-27,86.61, -35.82, -2.93, 1.89, 1.44, 6.96, suppf,
2022-09-28,85.49, -34.24, 0.55, 1.95, 1.5, 7.24, suppf,
2022-09-29,85.83, -33.68, -3.63, 1.99, 1.52, 7.32, suppf,
2022-09-30,86.28, -35.34, -6.48, 1.93, 1.47, 7.03, suppf,
2022-10-01,86.15, -35.79, -4.05, 1.89, 1.44, 6.9, suppf,
2022-10-02,86.76, -35.08, -1.92, 1.88, 1.43, 6.88, suppf,
2022-10-03,86.59, -34.82, -5.10, 1.89, 1.44, 6.92, suppf,
2022-10-04,86.31, -34.79, -6.67, 1.89, 1.44, 6.94, suppf,
2022-10-05,86.84, -35.02, -6.64, 1.9, 1.44, 6.95, suppf,
2022-10-06,87.25, -34.28, -9.27, 1.96, 1.45, 7.14, suppf,
2022-10-07,86.97, -34.60, -9.03, 1.95, 1.44, 7.05, suppf,
2022-10-08,86.71, -34.18, -9.75, 1.89, 1.43, 6.84, suppf,
2022-10-09,86.43, -34.21, -8.58, 1.89, 1.43, 6.86, suppf,
2022-10-10,86.54, -35.09, -4.31, 1.91, 1.44, 6.97, suppf,
2022-10-11,87.58, -34.88, -3.16, 1.94, 1.45, 6.99, suppf,
2022-10-12,86.74, -34.43, -1.90, 1.95, 1.47, 6.98, suppf,
2022-10-13,86.35, -34.53, -2.42, 1.95, 1.47, 7.04, suppf,
2022-10-14,87.54, -34.74, -0.11, 1.89, 1.45, 6.88, suppf,
2022-10-15,86.19, -34.96, 3.14, 1.89, 1.43, 6.86, suppf,
2022-10-16,86.32, -34.42, -2.58, 1.9, 1.43, 6.88, suppf,
2022-10-17,86.58, -34.88, -3.87, 1.89, 1.42, 6.85, suppf,
2022-10-18,86.53, -34.17, -6.26, 1.97, 1.5, 7.15, suppf,
2022-10-19,87.06, -34.36, -5.68, 2.02, 1.5, 7.33, suppf,
2022-10-20,86.28, -34.74, 0.50, 1.9, 1.45, 6.92, suppf,
2022-10-21,86.69, -35.81, 3.71, 1.95, 1.48, 7.12, suppf,
2022-10-22,86.75, -35.46, 0.65, 1.94, 1.45, 7.09, suppf,
2022-10-23,86.67, -35.26, 0.62, 1.88, 1.41, 6.78, suppf,
2022-10-24,86.98, -34.80, -9.25, 1.89, 1.42, 6.83, suppf,
2022-10-25,86.54, -35.34, -5.43, 1.88, 1.41, 6.79, suppf,
2022-10-26,86.19, -35.20, -5.32, 2.01, 1.51, 7.26, suppf,
2022-10-27,86.95, -34.41, -5.78, 1.98, 1.48, 7.09, suppf,
2022-10-28,87.00, -34.36, -1.02, 1.92, 1.45, 6.91, suppf,
2022-10-29,87.10, -34.85, 0.08, 1.89, 1.42, 6.83, suppf,
2022-10-30,86.79, -34.81, -9.18, 1.87, 1.41, 6.82, final,
2022-10-31,86.79, -34.34, -1.52, 1.88, 1.41, 6.83, final,
2022-11-01,85.37, -35.45, -2.56, 1.91, 1.42, 6.9, suppf,
2022-11-02,87.75, -34.68, -5.32, 1.9, 1.45, 6.93, suppf,
2022-11-03,87.43, -34.43, -5.47, 1.92, 1.46, 6.95, suppf,
2022-11-04,85.93, -34.90, -8.88, 1.94, 1.44, 6.98, suppf,
2022-11-05,85.19, -36.18, -12.24, 1.9, 1.44, 6.95, suppf,
