PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P434
Station name, Big_Chief_WA2008
Begin Date, 2008-06-20
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P434.cwu.nam14.pos
Offset from source file, 7.38 mm North, 15.51 mm East, -4.30 mm Vertical
Reference position, 47.7402024349 North Latitude, -121.0756090345 East Longitude, 1698.03646 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2021-10-12,24.34, 39.56, -4.38, 2.06, 1.47, 7.01, suppf,
2021-10-13,25.06, 40.16, -6.39, 2.06, 1.47, 7, suppf,
2021-10-14,22.83, 40.27, 2.49, 2.06, 1.48, 7.01, suppf,
2021-10-15,23.62, 40.47, -5.69, 2.05, 1.47, 7.01, suppf,
2021-10-16,24.61, 38.70, -8.02, 2.05, 1.47, 6.98, suppf,
2021-10-17,24.74, 38.92, -0.89, 2.05, 1.46, 6.95, suppf,
2021-10-18,24.65, 39.91, -6.10, 2.05, 1.47, 7, suppf,
2021-10-19,24.47, 39.48, -8.80, 2.06, 1.47, 6.99, suppf,
2021-10-20,23.44, 39.15, 0.66, 2.11, 1.52, 7.16, suppf,
2021-10-21,24.85, 39.98, -6.48, 2.11, 1.53, 7.19, suppf,
2021-10-22,24.63, 39.31, -0.82, 2.06, 1.47, 6.98, suppf,
2021-10-23,24.09, 40.51, 5.14, 2.06, 1.47, 7, suppf,
2021-10-24,24.50, 40.16, 5.74, 2.07, 1.52, 7.15, suppf,
2021-10-25,27.57, 40.13, 5.97, 2.06, 1.47, 6.99, suppf,
2021-10-26,25.67, 39.58, 6.50, 2.07, 1.47, 7, suppf,
2021-10-27,26.10, 42.10, -12.42, 2.12, 1.49, 7.12, suppf,
2021-10-28,25.92, 41.63, -5.04, 2.12, 1.49, 7.14, suppf,
2021-10-29,23.57, 39.91, -10.82, 2.11, 1.49, 7.12, suppf,
2021-10-30,23.94, 38.93, -5.83, 2.1, 1.47, 7.05, suppf,
2021-10-31,24.13, 40.53, 1.36, 2.11, 1.47, 7.08, suppf,
2021-11-01,24.41, 40.20, -2.54, 2.12, 1.48, 7.1, suppf,
2021-11-02,23.98, 39.16, -10.42, 2.13, 1.49, 7.16, suppf,
2021-11-03,24.47, 40.68, -16.44, 2.14, 1.5, 7.22, suppf,
2021-11-04,25.81, 40.92, -9.40, 2.13, 1.5, 7.21, suppf,
2021-11-05,23.54, 40.07, -4.33, 2.14, 1.49, 7.18, suppf,
2021-11-06,23.40, 38.54, -4.88, 2.11, 1.48, 7.09, suppf,
2021-11-07,26.00, 38.83, -12.75, 2.11, 1.48, 7.09, suppf,
2021-11-08,25.54, 40.90, -11.21, 2.13, 1.49, 7.14, suppf,
2021-11-09,24.96, 40.54, -4.35, 2.07, 1.48, 7.05, suppf,
2021-11-10,25.51, 40.43, -7.85, 2.05, 1.47, 7, suppf,
2021-11-11,25.27, 41.21, -13.89, 2.08, 1.5, 7.15, suppf,
2021-11-12,25.02, 42.10, -19.37, 2.11, 1.53, 7.25, suppf,
2021-11-13,23.76, 41.67, -9.05, 2.18, 1.55, 7.4, suppf,
2021-11-14,26.37, 41.84, -11.41, 2.17, 1.55, 7.39, suppf,
2021-11-15,27.04, 40.38, -7.80, 2.14, 1.55, 7.4, suppf,
2021-11-16,25.79, 40.71, -12.50, 2.08, 1.51, 7.14, suppf,
2021-11-17,25.81, 41.95, -15.92, 2.04, 1.45, 6.89, suppf,
2021-11-18,25.33, 40.58, -13.59, 2.04, 1.46, 6.92, suppf,
2021-11-19,25.77, 42.33, -12.23, 2.06, 1.48, 7.02, suppf,
2021-11-20,27.99, 44.58, -22.35, 2.06, 1.49, 7.07, suppf,
2021-11-21,27.14, 42.79, -17.34, 2.06, 1.48, 7.03, suppf,
2021-11-22,25.88, 41.23, -14.29, 2.05, 1.47, 6.98, suppf,
2021-11-23,25.89, 41.60, -12.15, 2.05, 1.45, 6.92, suppf,
2021-11-24,25.03, 41.34, -11.80, 2.06, 1.46, 6.97, suppf,
2021-11-25,25.99, 42.23, -16.60, 2.08, 1.49, 7.11, suppf,
2021-11-26,25.72, 41.34, -19.14, 2.07, 1.49, 7.09, suppf,
2021-11-27,27.85, 41.73, -16.29, 2.07, 1.49, 7.13, suppf,
2021-11-28,26.94, 40.89, -15.66, 2.07, 1.49, 7.1, suppf,
2021-11-29,26.41, 41.82, -11.57, 2.06, 1.47, 7, suppf,
2021-11-30,26.28, 42.13, -17.27, 2.06, 1.48, 7.04, suppf,
2021-12-01,25.51, 40.93, -16.71, 2.08, 1.49, 7.13, suppf,
2021-12-02,25.76, 40.05, -15.60, 2.06, 1.48, 7.06, suppf,
2021-12-03,26.65, 41.04, -16.92, 2.17, 1.51, 7.32, suppf,
2021-12-04,26.40, 41.81, -16.35, 2.1, 1.46, 7.02, suppf,
2021-12-05,25.78, 41.70, -7.45, 2.11, 1.47, 7.1, suppf,
2021-12-06,25.31, 40.94, -8.14, 2.13, 1.49, 7.21, suppf,
2021-12-07,22.16, 38.82, -3.20, 2.15, 1.55, 7.5, suppf,
2021-12-08,26.61, 41.05, -9.88, 2.14, 1.57, 7.53, suppf,
2021-12-09,26.85, 41.99, -6.00, 2.2, 1.54, 7.35, suppf,
2021-12-10,27.21, 41.26, -2.98, 2.27, 1.57, 7.54, suppf,
2021-12-11,27.59, 41.33, 4.39, 2.14, 1.54, 7.39, suppf,
2021-12-12,25.65, 41.47, -0.29, 2.16, 1.55, 7.47, suppf,
2021-12-13,25.06, 41.10, -3.50, 2.13, 1.54, 7.37, suppf,
2021-12-14,27.45, 42.12, -0.13, 2.13, 1.55, 7.41, suppf,
2021-12-15,28.25, 42.38, -5.40, 2.15, 1.58, 7.49, suppf,
2021-12-16,29.78, 42.14, -6.74, 2.15, 1.58, 7.52, suppf,
2021-12-17,30.91, 43.69, -7.55, 2.17, 1.58, 7.57, suppf,
2021-12-18,28.46, 44.11, -10.48, 2.16, 1.58, 7.53, suppf,
2021-12-19,29.28, 43.28, -10.81, 2.17, 1.6, 7.61, suppf,
2021-12-20,29.61, 42.37, -6.50, 2.16, 1.59, 7.51, suppf,
2021-12-21,28.09, 44.15, -5.90, 2.15, 1.57, 7.45, suppf,
2021-12-22,27.57, 41.27, -14.03, 2.15, 1.56, 7.45, suppf,
2021-12-23,27.95, 40.33, -6.03, 2.15, 1.55, 7.41, suppf,
2021-12-24,27.92, 40.90, -3.17, 2.15, 1.55, 7.42, suppf,
2021-12-25,29.08, 42.06, -18.41, 2.15, 1.56, 7.45, suppf,
2021-12-26,28.95, 42.40, -11.26, 2.15, 1.56, 7.46, suppf,
2021-12-27,29.00, 42.81, -14.95, 2.14, 1.55, 7.41, suppf,
2021-12-28,29.13, 44.20, -12.20, 2.14, 1.54, 7.4, suppf,
2021-12-29,26.84, 41.77, -10.53, 2.12, 1.53, 7.32, suppf,
2021-12-30,26.98, 40.73, -8.34, 2.12, 1.54, 7.34, suppf,
2021-12-31,27.53, 42.24, -18.89, 2.11, 1.53, 7.3, suppf,
2022-01-01,25.90, 42.96, -13.66, 2.11, 1.52, 7.29, suppf,
2022-01-02,26.58, 42.51, -16.14, 2.12, 1.52, 7.29, suppf,
2022-01-03,28.83, 42.09, -17.50, 2.13, 1.52, 7.29, suppf,
2022-01-04,27.72, 41.22, -18.48, 2.12, 1.52, 7.28, suppf,
2022-01-05,28.10, 41.88, -21.41, 2.12, 1.53, 7.3, suppf,
2022-01-06,27.32, 43.09, -15.77, 2.13, 1.53, 7.35, suppf,
2022-01-07,29.83, 42.99, -15.40, 2.12, 1.51, 7.25, suppf,
2022-01-08,28.18, 43.69, -13.76, 2.13, 1.53, 7.36, suppf,
2022-01-09,28.83, 43.86, -23.03, 2.26, 1.59, 7.77, suppf,
2022-01-10,27.11, 41.66, -27.09, 2.12, 1.51, 7.27, suppf,
2022-01-11,26.01, 44.44, -29.35, 2.12, 1.52, 7.3, suppf,
2022-01-12,27.55, 44.59, -27.30, 2.13, 1.5, 7.25, suppf,
2022-01-13,26.79, 42.50, -21.62, 2.12, 1.48, 7.17, suppf,
2022-01-14,26.35, 42.26, -22.95, 2.13, 1.48, 7.17, suppf,
2022-01-15,26.63, 42.15, -27.57, 2.1, 1.47, 7.07, suppf,
2022-01-16,25.71, 41.80, -17.71, 2.11, 1.47, 7.08, suppf,
2022-01-17,25.93, 42.11, -19.28, 2.13, 1.48, 7.2, suppf,
2022-01-18,28.11, 40.74, -21.58, 2.13, 1.49, 7.21, suppf,
2022-01-19,27.74, 41.19, -24.15, 2.12, 1.49, 7.2, suppf,
2022-01-20,27.38, 42.34, -24.87, 2.1, 1.49, 7.14, suppf,
2022-01-21,28.97, 42.71, -33.44, 2.1, 1.48, 7.12, suppf,
2022-01-22,26.63, 43.02, -26.93, 2.11, 1.48, 7.1, suppf,
2022-01-23,26.42, 43.39, -22.48, 2.12, 1.48, 7.15, suppf,
2022-01-24,26.88, 42.09, -18.87, 2.12, 1.47, 7.11, suppf,
2022-01-25,27.58, 41.18, -22.83, 2.11, 1.47, 7.1, suppf,
2022-01-26,27.28, 43.21, -20.57, 2.1, 1.47, 7.09, suppf,
2022-01-27,26.72, 42.76, -21.35, 2.04, 1.44, 6.92, suppf,
2022-01-28,26.46, 42.87, -21.52, 2.06, 1.46, 7, suppf,
2022-01-29,27.45, 41.79, -23.32, 2.07, 1.45, 6.98, suppf,
2022-01-30,26.46, 42.10, -17.88, 2.06, 1.45, 7, suppf,
2022-01-31,28.41, 42.19, -20.56, 2.05, 1.45, 6.94, suppf,
2022-02-01,28.65, 43.86, -23.75, 2.05, 1.45, 6.95, suppf,
2022-02-02,29.21, 43.87, -26.11, 2.06, 1.45, 6.95, suppf,
2022-02-03,30.74, 43.29, -26.67, 2.08, 1.46, 7.05, suppf,
2022-02-04,27.80, 43.24, -27.19, 2.09, 1.49, 7.17, suppf,
2022-02-05,29.57, 42.33, -28.22, 2.07, 1.48, 7.09, suppf,
2022-02-06,27.63, 41.88, -26.27, 2.08, 1.48, 7.16, suppf,
2022-02-07,26.08, 41.58, -26.35, 2.08, 1.49, 7.2, suppf,
2022-02-08,27.00, 41.58, -29.80, 2.1, 1.49, 7.13, suppf,
2022-02-09,26.77, 40.80, -17.89, 2.09, 1.49, 7.1, suppf,
2022-02-10,25.53, 41.48, -20.29, 2.06, 1.46, 7.01, suppf,
2022-02-11,26.42, 41.37, -19.96, 2.06, 1.46, 6.96, suppf,
2022-02-12,25.25, 42.98, -16.13, 2.05, 1.46, 6.97, suppf,
2022-02-13,26.32, 42.22, -17.35, 2.06, 1.45, 6.96, suppf,
2022-02-14,26.05, 42.15, -17.43, 2.06, 1.44, 6.94, suppf,
2022-02-15,26.15, 42.63, -11.59, 2.12, 1.49, 7.17, suppf,
2022-02-16,28.62, 40.84, -15.54, 2.07, 1.48, 7.07, suppf,
2022-02-17,27.99, 40.84, -16.35, 2.07, 1.49, 7.12, suppf,
2022-02-18,26.96, 41.61, -15.08, 2.06, 1.48, 7.09, suppf,
2022-02-19,26.42, 41.62, -18.18, 2.05, 1.45, 6.96, suppf,
2022-02-20,27.76, 41.17, -16.59, 2.05, 1.45, 6.95, suppf,
2022-02-21,28.03, 40.35, -18.97, 2.06, 1.46, 7.01, suppf,
2022-02-22,28.13, 41.17, -25.40, 2.05, 1.45, 6.95, suppf,
2022-02-23,27.68, 41.27, -23.87, 2.06, 1.46, 6.98, suppf,
2022-02-24,27.43, 42.14, -21.10, 2.18, 1.51, 7.27, suppf,
2022-02-25,26.62, 42.40, -22.17, 2.17, 1.5, 7.21, suppf,
2022-02-26,27.05, 41.49, -17.56, 2.05, 1.44, 6.94, suppf,
2022-02-27,27.22, 41.63, -13.62, 2.06, 1.46, 7, suppf,
2022-02-28,30.55, 44.16, -25.28, 2.06, 1.47, 7.05, suppf,
2022-03-01,24.56, 41.72, -24.74, 2.07, 1.48, 7.06, suppf,
2022-03-02,28.57, 41.82, -28.52, 2.06, 1.46, 7.03, suppf,
2022-03-03,27.09, 41.53, -23.10, 2.06, 1.46, 7, suppf,
2022-03-04,27.71, 40.66, -22.52, 2.06, 1.47, 7.07, suppf,
2022-03-05,27.98, 41.40, -20.76, 2.04, 1.47, 7, suppf,
2022-03-06,26.77, 40.85, -23.11, 2.05, 1.47, 7.01, suppf,
2022-03-07,27.65, 41.11, -28.44, 2.06, 1.45, 6.97, suppf,
2022-03-08,28.47, 40.11, -30.56, 2.07, 1.46, 7.02, suppf,
2022-03-09,28.28, 40.75, -25.83, 2.06, 1.46, 7, suppf,
2022-03-10,28.35, 40.28, -22.50, 2.14, 1.46, 7.02, suppf,
2022-03-11,27.53, 41.29, -21.18, 2.13, 1.47, 7.04, suppf,
2022-03-12,26.20, 41.43, -19.49, 2.05, 1.45, 6.96, suppf,
2022-03-13,27.84, 41.32, -11.78, 2.06, 1.45, 6.97, suppf,
2022-03-14,27.56, 42.57, -23.34, 2.07, 1.46, 7.03, suppf,
2022-03-15,29.02, 41.50, -26.47, 2.07, 1.47, 7.06, suppf,
2022-03-16,27.58, 41.43, -15.82, 2.05, 1.46, 6.98, suppf,
2022-03-17,27.92, 41.76, -19.87, 2.07, 1.5, 7.17, suppf,
2022-03-18,26.97, 42.02, -22.21, 2.08, 1.49, 7.15, suppf,
2022-03-19,28.14, 41.34, -17.93, 2.06, 1.45, 6.98, suppf,
2022-03-20,27.14, 41.74, -18.65, 2.05, 1.44, 6.93, suppf,
2022-03-21,28.10, 40.44, -25.72, 2.05, 1.46, 6.98, suppf,
2022-03-22,27.07, 41.76, -22.67, 2.04, 1.47, 7.01, suppf,
2022-03-23,26.90, 41.60, -26.79, 2.08, 1.47, 7.11, suppf,
2022-03-24,26.78, 41.04, -21.50, 2.09, 1.47, 7.06, suppf,
2022-03-25,26.30, 40.86, -17.02, 2.08, 1.47, 7.06, suppf,
2022-03-26,26.92, 41.65, -17.46, 2.04, 1.46, 6.97, suppf,
2022-03-27,26.55, 42.03, -18.36, 2.05, 1.47, 7.02, suppf,
2022-03-28,26.49, 41.29, -15.64, 2.13, 1.49, 7.24, suppf,
2022-03-29,26.86, 43.09, -14.89, 2.07, 1.45, 7.02, suppf,
2022-03-30,25.86, 41.63, -19.14, 2.07, 1.45, 7.01, suppf,
2022-03-31,25.73, 42.01, -16.99, 2.06, 1.45, 6.97, suppf,
2022-04-01,26.16, 40.86, -15.22, 2.05, 1.46, 7.01, suppf,
2022-04-02,26.32, 40.79, -19.55, 2.06, 1.46, 7.05, suppf,
2022-04-03,25.20, 41.31, -18.00, 2.07, 1.46, 7.02, suppf,
2022-04-04,25.83, 41.69, -11.00, 2.07, 1.46, 7.02, suppf,
2022-04-05,27.01, 40.80, -17.98, 2.07, 1.46, 7.07, suppf,
2022-04-06,26.58, 41.66, -24.82, 2.05, 1.46, 7.02, suppf,
2022-04-07,25.50, 41.95, -22.27, 2.06, 1.46, 7.04, suppf,
2022-04-08,25.73, 40.55, -25.64, 2.15, 1.53, 7.3, suppf,
2022-04-09,25.98, 40.75, -16.92, 2.07, 1.45, 7.02, suppf,
2022-04-10,25.89, 41.34, -18.82, 2.06, 1.45, 7, suppf,
2022-04-11,27.08, 41.58, -12.60, 2.09, 1.51, 7.16, suppf,
2022-04-12,26.75, 42.26, -18.91, 2.05, 1.45, 6.97, suppf,
2022-04-13,26.68, 42.24, -28.89, 2.04, 1.44, 6.93, suppf,
2022-04-14,26.04, 41.41, -18.72, 2.06, 1.45, 6.98, suppf,
2022-04-15,26.59, 41.62, -23.13, 2.08, 1.48, 7.11, suppf,
2022-04-16,26.55, 41.42, -24.27, 2.08, 1.49, 7.13, suppf,
2022-04-17,27.06, 41.69, -26.50, 2.05, 1.45, 6.95, suppf,
2022-04-18,26.74, 41.72, -26.52, 2.05, 1.45, 6.99, suppf,
2022-04-19,26.26, 41.80, -23.31, 2.06, 1.44, 6.95, suppf,
2022-04-20,25.61, 41.99, -14.19, 2.06, 1.44, 6.95, suppf,
2022-04-21,26.72, 41.78, -18.95, 2.1, 1.46, 7.08, suppf,
2022-04-22,26.75, 41.98, -20.26, 2.11, 1.46, 7.1, suppf,
2022-04-23,26.53, 41.89, -27.39, 2.05, 1.46, 7.01, suppf,
2022-04-24,26.63, 42.32, -21.65, 2.05, 1.45, 7.01, suppf,
2022-04-25,26.99, 42.58, -20.60, 2.07, 1.45, 7.01, suppf,
2022-04-26,26.66, 41.73, -25.14, 2.05, 1.44, 6.92, suppf,
2022-04-27,26.40, 42.23, -23.65, 2.22, 1.5, 7.23, suppf,
2022-04-28,26.26, 42.12, -19.45, 2.2, 1.5, 7.18, suppf,
2022-04-29,26.34, 42.34, -18.64, 2.04, 1.44, 6.91, suppf,
2022-04-30,26.56, 42.07, -26.08, 2.06, 1.45, 6.99, suppf,
2022-05-01,26.87, 43.02, -22.58, 2.05, 1.45, 6.97, suppf,
2022-05-02,27.50, 42.12, -20.96, 2.12, 1.49, 7.18, suppf,
2022-05-03,25.13, 41.52, -17.85, 2.17, 1.55, 7.37, suppf,
2022-05-04,26.23, 41.73, -19.76, 2.16, 1.53, 7.27, suppf,
2022-05-05,25.36, 42.18, -19.11, 2.06, 1.46, 7, suppf,
2022-05-06,27.54, 42.26, -22.36, 2.05, 1.44, 6.95, suppf,
2022-05-07,27.02, 41.78, -17.58, 2.07, 1.46, 7.03, suppf,
2022-05-08,27.01, 41.98, -13.37, 2.07, 1.46, 7.03, suppf,
2022-05-09,26.55, 42.40, -12.66, 2.06, 1.46, 7.05, suppf,
2022-05-10,26.85, 43.19, -17.99, 2.08, 1.47, 7.12, suppf,
2022-05-11,26.95, 43.60, -26.33, 2.07, 1.48, 7.11, suppf,
2022-05-12,26.81, 42.24, -20.06, 2.06, 1.45, 7, suppf,
2022-05-13,27.00, 42.74, -23.60, 2.06, 1.46, 7.03, suppf,
2022-05-14,27.08, 42.83, -21.47, 2.06, 1.47, 7.05, suppf,
2022-05-15,27.73, 42.82, -25.92, 2.06, 1.46, 7.01, suppf,
2022-05-16,26.89, 43.09, -25.83, 2.07, 1.47, 7.05, suppf,
2022-05-17,27.06, 40.99, -27.36, 2.05, 1.45, 6.97, suppf,
2022-05-18,27.78, 42.05, -27.40, 2.06, 1.45, 7, suppf,
2022-05-19,26.36, 41.71, -23.88, 2.08, 1.49, 7.13, suppf,
2022-05-20,27.71, 42.37, -21.19, 2.08, 1.5, 7.17, suppf,
2022-05-21,27.27, 42.42, -26.24, 2.05, 1.45, 6.97, suppf,
2022-05-22,25.14, 42.51, -23.91, 2.06, 1.45, 6.97, suppf,
2022-05-23,26.67, 42.49, -26.51, 2.04, 1.45, 6.97, suppf,
2022-05-24,26.10, 43.01, -22.06, 2.06, 1.47, 7.06, suppf,
2022-05-25,25.75, 42.11, -21.46, 2.06, 1.46, 7.02, suppf,
2022-05-26,27.00, 43.09, -17.87, 2.08, 1.46, 7.03, suppf,
2022-05-27,27.00, 41.26, -19.56, 2.12, 1.48, 7.17, suppf,
2022-05-28,26.55, 41.64, -16.05, 2.01, 1.45, 6.96, suppf,
2022-05-29,27.54, 42.03, -15.99, 2, 1.45, 6.93, suppf,
2022-05-30,28.14, 41.98, -23.65, 2.01, 1.47, 7.08, suppf,
2022-05-31,28.39, 42.78, -27.92, 2.03, 1.46, 7.09, suppf,
2022-06-01,28.74, 42.88, -26.61, 2.03, 1.45, 6.99, suppf,
2022-06-02,27.63, 42.30, -23.07, 2.07, 1.49, 7.11, suppf,
2022-06-03,28.30, 42.92, -19.50, 2.06, 1.48, 7.07, suppf,
2022-06-04,28.35, 42.54, -17.77, 2, 1.45, 6.94, suppf,
2022-06-05,27.37, 42.56, -16.53, 2.02, 1.46, 7.02, suppf,
2022-06-06,27.95, 44.03, -15.37, 2.02, 1.46, 7.01, suppf,
2022-06-07,27.81, 42.50, -17.37, 2.06, 1.48, 7.19, suppf,
2022-06-08,27.59, 43.42, -23.43, 2.04, 1.47, 7.11, suppf,
2022-06-09,28.16, 43.51, -22.83, 2.01, 1.45, 6.95, suppf,
2022-06-10,27.65, 43.03, -14.66, 2.03, 1.46, 7.06, suppf,
2022-06-11,27.57, 43.41, -14.72, 2.03, 1.47, 7.08, suppf,
2022-06-12,28.75, 43.47, -19.74, 2.05, 1.48, 7.19, suppf,
2022-06-13,28.21, 41.89, -19.58, 1.99, 1.44, 6.91, suppf,
2022-06-14,28.14, 41.31, -28.81, 2, 1.45, 6.93, suppf,
2022-06-15,28.89, 43.05, -16.97, 2.02, 1.47, 7.03, suppf,
2022-06-16,29.03, 42.59, -16.31, 2.02, 1.45, 6.98, suppf,
2022-06-17,29.53, 43.07, -21.07, 2.01, 1.45, 6.99, suppf,
2022-06-18,28.96, 43.28, -15.65, 1.99, 1.44, 6.87, suppf,
2022-06-19,28.79, 42.29, -19.96, 2, 1.45, 6.94, suppf,
2022-06-20,27.31, 43.52, -20.30, 2.02, 1.45, 6.98, suppf,
2022-06-21,28.03, 43.22, -24.11, 2.02, 1.45, 6.99, suppf,
2022-06-22,27.37, 43.87, -23.58, 2.02, 1.45, 6.98, suppf,
2022-06-23,29.92, 43.24, -23.67, 2, 1.44, 6.91, suppf,
2022-06-24,29.70, 43.44, -20.35, 2.05, 1.48, 7.08, suppf,
2022-06-25,29.46, 44.02, -25.38, 2, 1.43, 6.86, suppf,
2022-06-26,29.23, 43.25, -24.90, 2.02, 1.45, 6.99, suppf,
2022-06-27,29.42, 43.96, -17.68, 2.01, 1.45, 6.97, suppf,
2022-06-28,31.27, 44.26, -24.81, 2.04, 1.48, 7.17, suppf,
2022-06-29,29.19, 43.37, -18.06, 2, 1.46, 6.97, suppf,
2022-06-30,28.44, 43.34, -19.24, 2.02, 1.47, 7.11, suppf,
2022-07-01,27.79, 44.45, -16.90, 2.02, 1.44, 6.95, suppf,
2022-07-02,29.36, 45.16, -13.45, 2.02, 1.46, 7.02, suppf,
2022-07-03,27.21, 43.79, -11.52, 2.02, 1.47, 7.06, suppf,
2022-07-04,28.40, 43.84, -12.21, 2.12, 1.51, 7.35, suppf,
2022-07-05,28.20, 43.40, -17.79, 2.13, 1.51, 7.38, suppf,
2022-07-06,27.77, 43.45, -20.29, 2.09, 1.47, 7.14, suppf,
2022-07-07,27.94, 43.86, -16.68, 2.02, 1.46, 7.02, suppf,
2022-07-08,27.96, 45.57, -19.72, 2.02, 1.46, 7.04, suppf,
2022-07-09,27.24, 44.55, -18.46, 2, 1.44, 6.93, suppf,
2022-07-10,29.02, 44.61, -18.70, 2, 1.45, 6.95, suppf,
2022-07-11,27.05, 42.56, -17.09, 2.01, 1.45, 6.95, suppf,
2022-07-12,28.17, 44.16, -15.02, 2.01, 1.46, 7.01, suppf,
2022-07-13,27.51, 44.20, -11.00, 2.03, 1.45, 7, suppf,
2022-07-14,26.80, 44.82, -11.77, 2.06, 1.46, 7.03, suppf,
2022-07-15,26.19, 42.83, -13.03, 2.13, 1.51, 7.36, suppf,
2022-07-16,28.39, 43.50, -19.93, 2.03, 1.47, 7.09, suppf,
2022-07-17,26.33, 44.80, -11.82, 2.01, 1.45, 6.96, suppf,
2022-07-18,26.65, 43.79, -11.76, 2.01, 1.46, 6.99, suppf,
2022-07-19,27.27, 45.05, -14.50, 2.02, 1.45, 6.97, suppf,
2022-07-20,26.69, 43.55, -11.19, 2.02, 1.45, 6.99, suppf,
2022-07-21,27.34, 44.22, -13.62, 2.02, 1.45, 6.99, suppf,
2022-07-22,26.86, 44.09, -7.56, 2.02, 1.44, 6.94, suppf,
2022-07-23,25.50, 44.51, -10.00, 2.02, 1.46, 6.98, suppf,
2022-07-24,26.57, 44.87, -14.62, 2.01, 1.46, 6.98, suppf,
2022-07-25,25.43, 44.90, -10.41, 2.01, 1.46, 6.98, suppf,
2022-07-26,26.02, 44.74, -7.33, 1.99, 1.45, 6.91, suppf,
2022-07-27,25.77, 44.78, -9.15, 2, 1.45, 6.94, suppf,
2022-07-28,26.26, 44.32, -10.89, 2, 1.45, 6.94, suppf,
2022-07-29,26.95, 44.65, -9.77, 2.03, 1.47, 7.08, suppf,
2022-07-30,26.20, 44.49, -15.47, 2.01, 1.45, 6.94, suppf,
2022-07-31,27.46, 44.07, -7.90, 2, 1.45, 6.95, suppf,
2022-08-01,26.58, 43.21, -5.91, 2.02, 1.46, 7, suppf,
2022-08-02,26.50, 45.15, -15.62, 2.05, 1.51, 7.28, suppf,
2022-08-03,26.65, 44.71, -11.44, 2.04, 1.48, 7.09, suppf,
2022-08-04,24.39, 43.99, -9.75, 2.05, 1.48, 7.1, suppf,
2022-08-05,26.70, 43.79, -15.37, 1.99, 1.44, 6.85, suppf,
2022-08-06,27.15, 44.36, -10.96, 1.99, 1.45, 6.89, suppf,
2022-08-07,26.11, 44.12, -12.30, 2.01, 1.46, 6.94, suppf,
2022-08-08,25.38, 45.35, -7.58, 2.02, 1.47, 7, suppf,
2022-08-09,27.36, 43.45, -9.24, 2.03, 1.46, 7, suppf,
2022-08-10,26.92, 45.08, -6.31, 2.02, 1.47, 7.02, suppf,
2022-08-11,26.09, 45.94, -3.02, 2.1, 1.53, 7.3, suppf,
2022-08-12,26.49, 44.32, -6.36, 2.07, 1.51, 7.16, suppf,
2022-08-13,25.22, 43.90, -7.67, 2.04, 1.48, 7.09, suppf,
2022-08-14,26.52, 44.48, -7.59, 2, 1.44, 6.87, suppf,
2022-08-15,27.05, 44.34, -12.05, 2.01, 1.45, 6.89, suppf,
2022-08-16,26.18, 43.93, -5.48, 2, 1.44, 6.86, suppf,
2022-08-17,26.21, 44.15, -9.78, 2.01, 1.45, 6.91, suppf,
2022-08-18,26.27, 44.81, -10.81, 2, 1.44, 6.87, suppf,
2022-08-19,26.03, 44.46, -5.92, 2.04, 1.45, 6.88, suppf,
2022-08-20,25.83, 44.47, -3.73, 2.01, 1.47, 6.94, suppf,
2022-08-21,24.66, 43.84, -3.05, 2, 1.44, 6.86, suppf,
2022-08-22,25.33, 44.05, -7.53, 2, 1.45, 6.88, suppf,
2022-08-23,26.66, 43.95, -14.11, 2.15, 1.57, 7.48, suppf,
2022-08-24,27.49, 45.27, -11.31, 2.18, 1.56, 7.57, suppf,
2022-08-25,25.18, 45.23, -1.35, 2.05, 1.48, 7.06, suppf,
2022-08-26,25.30, 44.11, 1.69, 2.05, 1.47, 7.03, suppf,
2022-08-27,26.79, 41.69, 0.08, 2.03, 1.49, 7.09, suppf,
2022-08-28,26.07, 42.79, 3.97, 2.06, 1.5, 7.17, suppf,
2022-08-29,26.38, 43.29, -3.79, 2.05, 1.48, 7.08, suppf,
2022-08-30,25.53, 43.63, -3.86, 2.02, 1.43, 6.83, suppf,
2022-08-31,26.01, 44.83, -0.47, 2.03, 1.45, 6.88, suppf,
2022-09-01,25.12, 43.53, 1.26, 2.01, 1.45, 6.87, suppf,
2022-09-02,26.12, 45.04, -4.39, 2.01, 1.44, 6.82, suppf,
2022-09-03,23.99, 44.37, 0.73, 2, 1.44, 6.8, suppf,
2022-09-04,26.44, 45.71, -5.00, 2.04, 1.46, 6.96, suppf,
2022-09-05,24.09, 44.34, -3.70, 2.02, 1.45, 6.89, suppf,
2022-09-06,25.38, 44.39, -0.49, 2.02, 1.44, 6.83, suppf,
2022-09-07,25.97, 43.86, -2.54, 2.01, 1.44, 6.84, suppf,
2022-09-08,25.93, 43.69, -0.25, 2.05, 1.5, 7.08, suppf,
2022-09-09,26.00, 44.43, -0.86, 2.03, 1.46, 6.89, suppf,
2022-09-10,25.10, 44.95, -0.45, 2.05, 1.46, 6.94, suppf,
2022-09-11,25.77, 44.68, -1.99, 2.07, 1.49, 7.06, suppf,
2022-09-12,26.52, 43.34, -0.16, 2.06, 1.48, 7, suppf,
